ID,DATE_DIFF,GENDER,AGE,COUNTRY
rff7865i44,338,FEMALE,34.0,FR
zi4jwy39sw,14,FEMALE,62.0,IT
1pcp5hn7yr,13,MALE,43.0,DE
o3lwtmvbwq,119,MALE,38.0,US
imqj621s6o,0,MALE,33.0,US
ewhf3i0isi,2,FEMALE,62.0,US
09fd5m0du1,0,MALE,26.0,US
u02z3ejynj,0,FEMALE,51.0,US
xa9zx8cl6w,363,MALE,32.0,US
unke7xct6s,1,FEMALE,29.0,US
sx8d4bki07,177,FEMALE,34.0,US
h6xv8kdffg,0,FEMALE,31.0,FR
sdrh0i7jy7,0,FEMALE,29.0,ES
qc7oads8w8,362,FEMALE,39.0,FR
nzd9fxvn5x,1,MALE,35.0,US
1a15fszh5a,2,MALE,25.0,US
w8zvzqcoxx,6,FEMALE,62.0,ES
1sf31kukbl,278,FEMALE,30.0,US
eu4isgomc9,1,FEMALE,2014.0,IT
4f0lkoazle,120,FEMALE,29.0,IT
k4lkqq53ra,10,FEMALE,33.0,IT
4id7m0kinn,35,FEMALE,37.0,US
2ct5v31gdk,0,MALE,27.0,US
u5lrmtond0,187,MALE,43.0,US
zvhz432sik,6,MALE,47.0,GB
xy5w3lyx4s,38,MALE,45.0,US
7i6kckzar8,166,FEMALE,67.0,US
xgjpcrnk7a,4,FEMALE,42.0,FR
1rp362qj82,231,MALE,28.0,US
7fv6bnfega,90,MALE,24.0,US
e5eciz731u,0,MALE,25.0,US
my7q3rtych,20,FEMALE,59.0,DE
r0czbvnuhe,37,MALE,27.0,CA
apyyya4zhg,0,MALE,27.0,US
dy9le8on8h,0,MALE,52.0,US
0yjnzyl8pa,1,FEMALE,37.0,US
npk0ajzbd7,43,FEMALE,37.0,IT
pv3gvwwvgv,10,MALE,23.0,CA
vkqoivqq9f,285,MALE,62.0,US
v0jxppc7vj,0,MALE,28.0,US
6lkovltvnv,16,FEMALE,36.0,US
zf0xih6dq1,0,FEMALE,32.0,US
4wnfu7g1kl,131,FEMALE,23.0,FR
nyy9xyjybp,0,FEMALE,64.0,US
tdi2lvil2n,94,FEMALE,63.0,US
ca78f2qpgf,8,FEMALE,51.0,US
vemjac22pv,251,FEMALE,41.0,US
33ubpwd14k,0,FEMALE,26.0,FR
mwlsu6w19o,1,FEMALE,36.0,US
7h7pqudz7g,332,FEMALE,41.0,FR
gblbt6whcs,2,FEMALE,26.0,US
u6cjvlz5tl,0,MALE,42.0,US
2tp37wd6mx,1,MALE,49.0,US
oi5xquore2,28,FEMALE,25.0,US
a9zajkhqtj,146,FEMALE,25.0,US
69nrveonty,287,FEMALE,35.0,US
osafsrhwci,1,FEMALE,39.0,US
jlehjgo7yu,0,FEMALE,31.0,IT
9rvq2pj7p1,13,MALE,39.0,US
btrc2hhnj6,13,FEMALE,22.0,US
h2h70lye0u,1,MALE,28.0,US
teoqa1lvce,3,FEMALE,40.0,US
wx50pbos3n,7,MALE,45.0,IT
wq3boadm2z,1,MALE,30.0,US
whhr5v3r14,0,MALE,40.0,US
bz39ik694k,23,MALE,41.0,US
zfzrss8f2w,0,FEMALE,33.0,US
u6kvs5n670,8,MALE,28.0,US
fhcytvut5z,10,MALE,53.0,US
7le3q397hv,25,FEMALE,40.0,CA
z3jdt1x2p7,1,MALE,42.0,US
pvp17yqjus,13,FEMALE,35.0,US
ek8xgno2rv,1,FEMALE,27.0,US
q2ecqvv4kv,6,FEMALE,32.0,PT
6c8eitpwlp,261,FEMALE,29.0,US
2hfbrxms7x,12,MALE,36.0,GB
fc050981l3,333,FEMALE,26.0,US
xe41ft5sbp,233,MALE,31.0,US
6b0t59ut6z,0,MALE,28.0,US
977ve4byak,42,FEMALE,42.0,US
hnx0fv8nho,86,FEMALE,41.0,US
g3x10u1cnq,4,MALE,36.0,US
six6q1otqe,61,FEMALE,48.0,US
42ogujhhvf,1,FEMALE,40.0,FR
j3zofw4884,0,FEMALE,24.0,US
e3ee5orl1k,6,FEMALE,2014.0,US
ncin5eftq2,2,FEMALE,38.0,US
ud94bdu5gj,42,MALE,35.0,US
j0xi5rockh,8,MALE,39.0,US
6d84y3ek3m,307,FEMALE,38.0,US
edfn4muqhz,11,MALE,43.0,FR
jnu5utbvlr,40,FEMALE,41.0,FR
j5owzd9phj,0,MALE,27.0,FR
062hrj45lc,54,FEMALE,55.0,US
y55athglqz,3,MALE,29.0,US
ya41e28f1x,87,MALE,38.0,US
dhmk3gam33,20,MALE,40.0,US
jfg69ly3se,1,MALE,35.0,US
y14lbpkhpq,165,MALE,27.0,US
03r2voqq08,89,FEMALE,57.0,US
0tyaqstfq7,4,MALE,34.0,US
10f6ehu4yk,7,MALE,58.0,US
egilssyaom,1,MALE,29.0,US
5c0m1bx8ab,0,MALE,29.0,ES
j8l6zcye8a,0,FEMALE,38.0,GB
nw97iy2dzi,1,FEMALE,35.0,FR
5b4kx9m67u,4,FEMALE,28.0,US
xuau0hguhm,34,MALE,31.0,US
5g1iadqg1x,7,FEMALE,45.0,FR
tdvbfzfhzn,8,FEMALE,53.0,US
qm4nu7wjlt,1,FEMALE,32.0,US
9lrpozqstw,1,FEMALE,32.0,US
s087n3sgpl,249,MALE,48.0,DE
b1dz4emtqo,0,MALE,28.0,ES
zd8u76uuja,1,MALE,35.0,US
i0wbljnhk8,1,FEMALE,38.0,US
93ftz12t3n,0,FEMALE,27.0,US
63vx7gstyf,0,MALE,31.0,US
2wy39wdo2u,121,MALE,36.0,US
8ay2fj2k2v,1,FEMALE,27.0,US
g1o405sr7w,3,FEMALE,31.0,US
0xblme03ju,3,FEMALE,28.0,US
0zibshml29,5,FEMALE,29.0,US
ivle3vul18,0,MALE,35.0,US
5usznq2hdi,2,FEMALE,36.0,US
4jfa8e24jg,6,FEMALE,26.0,GB
7zkoykm4tf,166,MALE,46.0,US
cdbnngdofl,216,FEMALE,27.0,US
6eyzwx3zls,0,MALE,49.0,US
0ylylur78i,1,FEMALE,30.0,US
ltedjacmes,4,FEMALE,34.0,US
lqww0fhzej,1,FEMALE,27.0,US
hj1pui39p1,2,MALE,34.0,FR
xtdis3r6hi,0,FEMALE,45.0,US
bl0iqryx3y,2,FEMALE,40.0,US
gyv4sttq9r,173,MALE,32.0,US
r2ktex4lwl,7,MALE,23.0,US
z7r91uvcbd,8,FEMALE,34.0,FR
4kyc7kpek0,14,MALE,35.0,US
trfsa8qip9,18,FEMALE,105.0,US
ob3g4dvcp9,1,MALE,29.0,US
fuy6r9811n,89,FEMALE,66.0,US
ec9ydnkg66,248,FEMALE,27.0,AU
3utblqpii8,14,FEMALE,43.0,US
op5stkbub2,40,MALE,26.0,US
nhoomoxcql,111,MALE,30.0,US
5e0r6fawu9,7,MALE,30.0,DE
tro2u3k4e1,0,MALE,69.0,US
hs5qeldi4s,0,FEMALE,32.0,US
mpuzesw6l1,18,FEMALE,37.0,US
crurd0ofh2,82,MALE,27.0,US
nv9mf8xugn,18,FEMALE,34.0,US
4o2szrq2bk,18,FEMALE,27.0,US
tdzx6pol1j,5,FEMALE,48.0,US
qgzvmqc8va,62,MALE,31.0,US
yhvvf92dw3,55,MALE,2014.0,US
nf9m2hg1nh,104,MALE,40.0,US
dgf9krskmx,0,MALE,34.0,US
0ntt3d38bm,2,MALE,39.0,US
v7976xt479,6,FEMALE,37.0,US
uepgjnwwtv,1,MALE,48.0,ES
aurj0cbfq1,10,FEMALE,44.0,FR
8n055ijnfg,0,FEMALE,22.0,GB
cwc9wr3lki,3,MALE,48.0,US
36dowvsnhg,3,FEMALE,24.0,US
h88otoijb3,0,FEMALE,42.0,IT
koeqebl21x,292,FEMALE,35.0,US
vkk4k314jo,6,FEMALE,110.0,AU
lrzscrikot,1,MALE,55.0,FR
qkjfe2nct3,0,MALE,38.0,US
pfdtrd7q1l,1,FEMALE,31.0,US
su7yot8fqh,6,FEMALE,36.0,US
gbj0r3wqty,4,FEMALE,29.0,US
dhesy47z3a,2,MALE,25.0,US
89e9bvri9h,268,FEMALE,29.0,US
ow5pt5h5no,2,MALE,41.0,DE
n2rm3uj2t8,0,MALE,43.0,US
4sal81n3j7,0,FEMALE,35.0,US
mry2bp50m8,0,FEMALE,83.0,US
ncz9246emi,3,MALE,25.0,US
wrkd3taf24,119,MALE,49.0,US
mwjxa6vs4o,2,MALE,60.0,ES
irbxmwmzyg,13,FEMALE,28.0,FR
985g5fv90q,0,FEMALE,43.0,US
c6cobo4pjq,1,FEMALE,36.0,US
g3azrcpiz8,2,FEMALE,27.0,US
k5fy2xy4sf,153,FEMALE,36.0,US
8wptk0nv08,5,FEMALE,33.0,US
h2qivl54tr,1,MALE,41.0,US
kz5h0kght8,342,FEMALE,34.0,FR
bs4mo9wgm3,163,MALE,28.0,US
80evyqnbe3,97,MALE,36.0,US
b9ldnulq2u,0,MALE,25.0,US
aogn94zupe,5,MALE,31.0,US
9ymh5tfx8a,0,FEMALE,32.0,FR
ikrse0c5q8,0,MALE,53.0,US
0via543w05,2,FEMALE,32.0,US
c2lfyt8dva,267,FEMALE,33.0,US
e1lvim4fhh,0,FEMALE,25.0,US
rxqf69s755,0,MALE,24.0,US
y17e5y3q58,0,FEMALE,31.0,CA
56r6am9hcb,2,MALE,53.0,GB
3xm47fycd1,2,FEMALE,46.0,US
yqybitfqbn,1,MALE,30.0,US
90zef5q18e,22,FEMALE,47.0,US
tkv69irpye,11,MALE,30.0,US
gay2sy9rbw,1,FEMALE,45.0,NL
4aimveoc9l,28,FEMALE,31.0,GB
w4y5id8dz7,32,FEMALE,49.0,US
jfhoeu2pg0,7,MALE,37.0,US
vyz0krh4dd,0,FEMALE,34.0,US
gbjj4nh2ml,1,MALE,36.0,FR
06l43swam8,0,MALE,32.0,US
piihqqov3g,2,MALE,37.0,US
yt7t3wfq8p,194,FEMALE,24.0,US
v8to9hxq2e,2,MALE,43.0,GB
wtcjigw74t,44,FEMALE,28.0,US
uc672wgndo,0,FEMALE,36.0,US
w4rp7szm0a,1,MALE,71.0,US
slfalg54bb,3,FEMALE,29.0,US
fs9q0l7wwr,11,FEMALE,30.0,ES
snypptsd9j,11,MALE,66.0,GB
vi1amnzveo,0,MALE,31.0,US
1hpfjipte3,147,MALE,34.0,US
t906xfc41u,1,MALE,29.0,DE
6hxka4sbnu,23,MALE,49.0,US
ld5rrout72,3,FEMALE,37.0,FR
7p80o6yuc7,13,FEMALE,32.0,FR
i9so6x0cje,363,FEMALE,19.0,US
mtp3nfu6id,1,MALE,35.0,US
jmhbkufg7n,1,MALE,33.0,US
s265bvr4zz,59,FEMALE,31.0,DE
3rhqq2futb,1,MALE,25.0,US
nb3qofstsa,237,MALE,31.0,GB
ddkdwntag0,4,FEMALE,34.0,US
e2vtzg7ime,322,FEMALE,50.0,US
qkwy9q81xo,323,MALE,25.0,US
obrjp698ci,13,MALE,49.0,FR
ujti78dfb5,8,FEMALE,22.0,IT
ausnog2erb,0,MALE,30.0,US
ux763esaq4,1,MALE,48.0,US
1xzq8a4m2a,15,MALE,46.0,US
7g60p0keo0,29,FEMALE,28.0,US
hyhdsqkj8j,1,FEMALE,29.0,US
mj6w84t9sc,0,MALE,45.0,US
8iopl5fj56,87,FEMALE,32.0,US
d5ox2rwy2e,0,FEMALE,45.0,GB
1e15rya3w0,4,FEMALE,31.0,US
7gtocza47w,1,FEMALE,26.0,US
1z8r32eztj,39,FEMALE,31.0,DE
x56ln3h2sd,73,FEMALE,29.0,US
sxj8r2n7m9,6,FEMALE,50.0,US
cqmd9wv5y7,9,FEMALE,25.0,US
ta62zkok7x,1,FEMALE,26.0,US
emuzhs4iej,3,MALE,29.0,US
om3r6hdg7m,1,FEMALE,26.0,US
8y3647j2le,10,FEMALE,30.0,NL
cwh1ri9vbd,1,MALE,35.0,US
t5al18rtri,2,FEMALE,58.0,US
ti1brbx561,0,MALE,36.0,GB
20mx66vpdn,3,FEMALE,35.0,IT
7q310mdbpw,141,FEMALE,33.0,US
5no1h1k1tc,10,FEMALE,30.0,IT
2ahbugnkjl,267,FEMALE,37.0,US
lfv0mdu6ok,349,MALE,28.0,ES
9ym9qqpfrg,0,MALE,42.0,US
v16ef7n6yp,8,FEMALE,38.0,DE
lhspvayl7h,1,MALE,21.0,CA
7br5anufzu,153,FEMALE,29.0,US
rqusgx0boz,1,MALE,42.0,US
2ysc0rsmel,1,MALE,32.0,US
tiytke06wm,10,MALE,38.0,US
ta0tt4iyvp,1,MALE,64.0,US
3eopkvecgz,247,MALE,47.0,US
qkbjpyw9cj,15,FEMALE,41.0,FR
ubwilyb437,0,MALE,34.0,US
kyxdz3mfeu,52,MALE,33.0,US
dtmn8puo5e,204,MALE,29.0,CA
5b25pdqrnn,0,MALE,32.0,US
6jbccta9fu,179,FEMALE,26.0,US
7q5c582ofk,13,MALE,36.0,US
rtswqf4vzz,33,MALE,29.0,US
btph92r9vp,21,MALE,63.0,US
q1ckma8img,0,MALE,28.0,IT
98p2q6sb4g,3,MALE,44.0,US
5syrorncj7,0,FEMALE,31.0,US
csbu6irtrr,185,FEMALE,32.0,US
q4fych9idc,4,FEMALE,38.0,US
a1nepw247s,3,FEMALE,42.0,US
iwu1m0a91k,13,MALE,21.0,CA
o2dq9u71hf,11,MALE,26.0,US
om0vs46g10,57,FEMALE,25.0,US
e6xouw3ehb,10,FEMALE,33.0,CA
vafao7hu31,136,FEMALE,37.0,US
r9wzzu34b6,223,FEMALE,40.0,US
t0u6167pyh,0,FEMALE,27.0,US
rk9yvn66d9,202,FEMALE,28.0,US
qxlmz0qnwz,16,FEMALE,24.0,US
v78sdrxvj9,0,FEMALE,60.0,US
526dffuew4,1,FEMALE,52.0,US
vbcfn26z6i,304,MALE,38.0,US
7woo04aofr,2,MALE,32.0,FR
0vxcght836,182,MALE,27.0,US
d1k643aer0,5,MALE,26.0,US
0enl1ij6xy,347,MALE,52.0,US
md1m0selse,350,MALE,46.0,US
jcpgxox1zu,0,MALE,51.0,US
s7bj3ieimx,15,FEMALE,32.0,US
gghz37v7gl,61,FEMALE,36.0,US
l3x99nbq64,3,MALE,26.0,FR
2i73exu8z1,2,FEMALE,65.0,DE
m4ps1kp8wg,2,FEMALE,41.0,US
56gz5o9611,4,FEMALE,35.0,US
agwnh67ic5,0,MALE,49.0,US
bseiwb6i4z,2,MALE,33.0,US
c3kjq39ipg,5,MALE,26.0,FR
vqiglat8dq,2,FEMALE,28.0,US
s245dtlyaz,36,FEMALE,23.0,FR
j42r3u9edo,8,FEMALE,36.0,US
63pxtvs2hs,4,MALE,30.0,US
rgcjqlmjy9,84,MALE,48.0,US
qutr7oyfig,30,FEMALE,25.0,US
ygv8ooh9v9,4,MALE,29.0,ES
soqqizbu1v,1,MALE,37.0,US
u9ztzwpkpg,16,MALE,27.0,IT
i9aq4mexpu,28,FEMALE,28.0,US
lah6s4z6rg,364,FEMALE,48.0,US
afanegvafe,0,FEMALE,32.0,US
af8l64zgor,0,MALE,38.0,US
hrl8u8yhpb,3,FEMALE,31.0,US
6ypigwc8tk,16,MALE,45.0,US
89051qhulh,0,FEMALE,34.0,AU
i31mokvjhs,170,MALE,30.0,US
48znhoh5oq,329,MALE,29.0,PT
47veg5lvh3,81,MALE,67.0,FR
n54y5eoxgb,11,FEMALE,42.0,FR
i69adv272k,0,FEMALE,37.0,US
8zonqd0ye4,0,MALE,36.0,US
xegb4bbw5w,0,FEMALE,62.0,US
jbdbv9daop,352,FEMALE,33.0,FR
ib95ps7qg8,12,FEMALE,29.0,US
toeiwsbl81,1,MALE,48.0,US
ywd3lfltzn,154,FEMALE,30.0,US
pomhlzst83,1,FEMALE,26.0,US
pr0vrp58ze,19,FEMALE,28.0,FR
0o992yvodn,1,MALE,33.0,CA
0opon2zwwl,0,FEMALE,31.0,US
rswnpzpqfc,359,FEMALE,25.0,US
9gtwt2hxs5,0,FEMALE,29.0,US
pv2mcmwu4r,26,MALE,33.0,US
6l447zls1x,5,MALE,30.0,US
bmhr02arbh,0,MALE,40.0,US
hbihj9fp8l,0,MALE,21.0,ES
8jway8ispd,101,MALE,44.0,US
4180rrrxm6,334,FEMALE,26.0,US
u47jkum9yx,0,FEMALE,32.0,US
qhqi01cc5h,261,FEMALE,30.0,US
cqbratofs5,172,MALE,36.0,US
w4cskfa0zd,66,MALE,63.0,IT
wdb0ai5vz2,0,MALE,23.0,US
jp6v1bukzm,6,MALE,31.0,US
pqon0z7bzb,0,FEMALE,33.0,US
pfktuh79g9,1,MALE,39.0,US
8gd45pnou4,31,FEMALE,28.0,IT
133k0w3eni,37,MALE,26.0,US
uv8xli8gv9,1,MALE,50.0,US
yqk47lg6xj,5,MALE,31.0,US
f289s0ewd1,267,FEMALE,29.0,US
8eov8ve5k1,0,FEMALE,35.0,US
cnf9qptpxf,333,FEMALE,33.0,DE
a4itekbfwd,0,MALE,33.0,US
pyxo7zx916,1,MALE,60.0,US
6g028cw6cp,27,FEMALE,31.0,US
5350jbvx6l,9,FEMALE,40.0,US
1zbrmf1g6q,1,MALE,29.0,US
hekm7kqeyl,0,FEMALE,32.0,US
uelnqsmn40,1,MALE,59.0,US
vsx0hrh58x,51,FEMALE,25.0,US
8udalaf8jn,1,MALE,30.0,US
esiyl4q5mk,0,FEMALE,26.0,US
i8zmc430wq,7,FEMALE,37.0,US
ybc1lfthpr,0,MALE,43.0,GB
p2dzlnk832,20,MALE,31.0,US
iksit5p0sr,24,FEMALE,25.0,US
rr3avdkzyh,8,MALE,50.0,IT
ud79yukqrg,8,MALE,25.0,US
4stgut5ez7,1,FEMALE,33.0,US
9t9lnv43rg,43,FEMALE,20.0,US
4lp664zwq4,1,FEMALE,39.0,GB
ar2ej5nhey,26,MALE,31.0,US
f35c98kbp2,26,FEMALE,48.0,US
ct2ou4gdyc,0,MALE,35.0,US
4ur4rsin46,1,FEMALE,27.0,US
kf3e46ddul,1,FEMALE,35.0,US
cces56n0pd,1,FEMALE,33.0,US
p7wjk3nt8k,8,MALE,33.0,FR
b7wsc9xqmr,10,FEMALE,27.0,US
h62x3qv5qc,351,MALE,55.0,US
pmlypcumu4,3,FEMALE,34.0,US
8ywcikutb7,41,MALE,38.0,US
4cur34uis4,266,MALE,27.0,US
33s962zcil,3,FEMALE,35.0,GB
yskiihfs85,1,MALE,44.0,US
pof7oxyu87,341,MALE,31.0,US
2tn3m7yn9r,6,MALE,36.0,ES
lvh3nsk3pv,0,MALE,30.0,DE
idqf3km9tc,0,MALE,64.0,CA
yyq51jb7uo,67,FEMALE,33.0,US
ngy7d91ng6,351,FEMALE,25.0,US
7defalahfn,0,FEMALE,28.0,US
7rcu0c9qxq,40,MALE,24.0,US
kvmx3f4y2x,9,FEMALE,31.0,GB
idajyaksmm,5,FEMALE,32.0,US
gow6mc6s4r,1,FEMALE,36.0,US
y4h2t7om6j,123,MALE,62.0,US
ywzhxwixxj,1,FEMALE,22.0,FR
3v7wwki2vs,0,MALE,36.0,US
m4kjbql3j7,75,MALE,26.0,US
02w1rdp8d1,0,MALE,27.0,US
srw98dgu4h,269,FEMALE,23.0,US
4u3qwn0jzh,236,MALE,41.0,US
xcsyo58nym,1,FEMALE,57.0,FR
fhjf86lb5g,5,FEMALE,46.0,US
v4i6gukkhn,6,MALE,57.0,US
no8s0kojgx,1,FEMALE,18.0,US
6j1p9r3j1b,268,FEMALE,33.0,US
47qe53dnho,0,MALE,53.0,US
ve2e20egy7,5,FEMALE,27.0,FR
9nnibuh3x9,7,FEMALE,34.0,US
2lkvq279nm,4,FEMALE,23.0,FR
t7motsac8a,1,FEMALE,29.0,IT
9ojvkvphl9,4,FEMALE,36.0,US
cf0o3awsay,1,FEMALE,32.0,ES
x7fh5hqtb1,0,MALE,52.0,US
u5y27q3c8a,0,MALE,51.0,US
f8lldhcz3k,92,FEMALE,39.0,AU
mfju9ovvng,4,FEMALE,27.0,US
cizdz6na6q,1,FEMALE,63.0,NL
7cdxvfl6jq,28,FEMALE,36.0,US
jl15dbqhic,10,FEMALE,40.0,US
6mxgiw63vu,11,MALE,52.0,FR
7mbx3zdt5d,349,MALE,33.0,US
ryf61ytp6f,227,MALE,23.0,US
z8103edlok,1,FEMALE,28.0,US
swikq5hofl,5,MALE,33.0,US
ljfwipimr2,356,FEMALE,32.0,US
e4zbhhk4zl,8,MALE,45.0,DE
jijw714ec0,1,MALE,39.0,US
fu0m4zs3e7,2,FEMALE,32.0,US
cenj6v490m,1,FEMALE,32.0,US
vfm1v937fn,1,MALE,37.0,US
5ze8x9i0gw,4,FEMALE,30.0,US
ahl7chbwz3,124,FEMALE,34.0,US
nky8jm2ua0,34,MALE,73.0,FR
tiadftflyn,0,FEMALE,28.0,US
zi6nt2weaw,3,MALE,30.0,US
j2r103gwet,1,FEMALE,27.0,US
0uhvoaby0m,1,MALE,45.0,US
yzt0hsjzzj,2,FEMALE,34.0,US
e1lng0qjo8,2,FEMALE,41.0,FR
9o6kbb6gma,3,MALE,25.0,ES
5imv3lak9k,1,FEMALE,26.0,US
ctx784hs53,1,FEMALE,65.0,FR
eis0s938be,0,MALE,39.0,US
7eyz2268ox,0,MALE,26.0,FR
vmww08a0tw,8,FEMALE,57.0,US
w4no8hbp6e,0,MALE,36.0,US
d7we3uawvj,28,FEMALE,42.0,US
0izz2uglpk,240,FEMALE,41.0,US
80174ismkm,1,FEMALE,23.0,US
p0m1p47z4q,324,MALE,65.0,US
v70yrs5478,320,MALE,33.0,US
bcttcztoqv,54,MALE,48.0,NL
r2fyg8cu62,10,MALE,40.0,US
yvr5lvnfky,165,FEMALE,24.0,US
wh7am7wdko,135,FEMALE,28.0,US
k50a8pagnb,2,MALE,52.0,FR
qxxh37hw7e,7,FEMALE,31.0,US
0orui2hee0,27,MALE,34.0,US
f8v0lqrkpj,8,MALE,28.0,NL
wb38nlp2g1,2,FEMALE,30.0,US
xdj8qxbbp9,0,FEMALE,36.0,IT
f0bm3khcqp,245,MALE,29.0,US
slbhhdbw0u,0,FEMALE,33.0,US
8tltybevbi,9,MALE,31.0,US
n63tulu0bj,37,MALE,28.0,PT
kp4szs98ho,43,FEMALE,38.0,US
d3dp385kjd,3,MALE,38.0,US
fahjq1lhdb,0,FEMALE,53.0,US
12ezq0y2pa,243,FEMALE,37.0,US
cenf1pzzdv,3,MALE,39.0,US
nuq8vh1js2,0,MALE,40.0,US
wzoy3mlc88,24,MALE,43.0,US
dtqa9rof71,1,FEMALE,60.0,US
d0gwtzgz9a,12,FEMALE,26.0,DE
jb8mze03xf,362,FEMALE,43.0,US
8fxyo3dyj2,0,FEMALE,32.0,US
11o8lrw3e2,19,MALE,32.0,US
df0uiuwwh7,195,FEMALE,65.0,US
cf9ilxjuy7,257,FEMALE,65.0,US
chh3ysaokv,0,MALE,34.0,US
88qg1bhr8a,1,MALE,28.0,US
tp4c1st2ze,23,FEMALE,23.0,US
7jlde1nphx,2,FEMALE,53.0,US
6uho80tl80,1,FEMALE,28.0,US
qo8dviuhma,322,MALE,45.0,FR
37mt2znpkt,6,MALE,29.0,US
s2m2yz2whg,7,FEMALE,75.0,US
bfig8kpxms,18,MALE,42.0,US
38ria60d79,4,FEMALE,26.0,US
5trp1nfoy1,1,MALE,33.0,US
7w85wd33tm,0,MALE,37.0,US
kfv5zpvvqc,1,FEMALE,60.0,US
yywdytq6w0,1,FEMALE,28.0,US
04ll0x9855,2,FEMALE,32.0,US
hyhjuj8g08,3,MALE,28.0,FR
tonjd0yyjs,2,MALE,29.0,US
bpnikgdzcl,4,MALE,37.0,US
xv49rv6t1y,3,MALE,41.0,US
0vd1wjtjwg,0,MALE,43.0,US
pse5l4v80a,12,FEMALE,27.0,US
v6nprbldvu,59,FEMALE,35.0,FR
kfs5usu0tj,3,FEMALE,30.0,US
e50yd38tqa,0,MALE,43.0,US
s0d721dhfx,5,MALE,34.0,FR
ufqpkcqs3j,10,FEMALE,34.0,US
hv9v0ts94f,0,FEMALE,32.0,US
za94ue0pyh,0,FEMALE,36.0,US
qjvsho9sqq,46,MALE,26.0,US
1uggfpfnfg,161,FEMALE,31.0,US
5jeq9eegwa,134,FEMALE,27.0,US
den3g90h7v,2,MALE,27.0,CA
9d7qui17lp,1,FEMALE,32.0,IT
azhnmgmlvk,13,MALE,25.0,CA
cm9cclqjhe,0,MALE,30.0,US
yzzdv1dbuv,0,FEMALE,60.0,US
d3qpggqpjr,1,MALE,55.0,US
rcxbenwag5,0,MALE,18.0,US
91xkxcsi7c,0,MALE,38.0,US
mtkedfglqs,3,MALE,59.0,NL
svppmlcqgy,16,MALE,40.0,US
n39fmi2lvz,1,MALE,31.0,US
0sqde1hcys,0,FEMALE,19.0,US
05dfitqlwz,1,FEMALE,27.0,US
f619lu23wh,362,FEMALE,33.0,US
dgjytjo7oq,0,MALE,33.0,US
06xfel2r6l,205,MALE,30.0,US
l0gy21k3q8,0,MALE,38.0,US
drxqkghxmr,3,MALE,40.0,US
idgjzjm8ym,6,FEMALE,31.0,US
5vtfo0o9iu,3,FEMALE,38.0,US
l1iin9d0ax,0,FEMALE,37.0,US
5qd0rxc02r,276,FEMALE,27.0,US
oacn5eb8pu,4,FEMALE,28.0,US
vwcvba5tbi,7,MALE,43.0,US
7boa7i12tl,6,MALE,57.0,US
fxr4t3wll4,134,MALE,33.0,US
6kec9oaepd,82,MALE,25.0,US
qdgs8gkkfu,0,MALE,29.0,US
6223eoqthi,20,FEMALE,28.0,ES
uypml9433c,292,MALE,30.0,US
b7c080kgej,67,FEMALE,43.0,US
45udxv6lpy,1,MALE,30.0,US
n2ckfxyr2b,1,MALE,36.0,US
7y2pjlkvz5,12,FEMALE,29.0,US
tvlabekbuw,1,FEMALE,40.0,NL
qltc6o2yfb,3,FEMALE,54.0,US
k6d3jx69tm,52,MALE,35.0,US
vc91kwgsvt,26,MALE,29.0,US
vkig3kyz6n,4,MALE,32.0,US
iu2bydtepq,8,FEMALE,30.0,US
kl28n4sspk,1,FEMALE,27.0,US
f7poc56jcd,12,FEMALE,30.0,FR
b4p4olsy6p,1,FEMALE,39.0,US
9tll8tgggk,21,FEMALE,37.0,US
7xpqfz67v9,12,FEMALE,26.0,US
8ywvzkyls9,1,MALE,35.0,US
v38iqrs776,0,MALE,49.0,US
bq521wwpcs,0,FEMALE,40.0,US
pedw1n01en,0,FEMALE,25.0,CA
jgx04qff9c,12,MALE,39.0,US
celdv9plpt,25,FEMALE,28.0,IT
vn79razywn,8,MALE,41.0,US
fl1nh2q6mp,7,MALE,27.0,US
9qofwfllv9,3,MALE,48.0,DE
aukykm15n2,61,MALE,26.0,US
45knjr64bq,2,FEMALE,51.0,ES
vh5s8yxeyh,0,MALE,33.0,US
dtbzz4b4jv,20,MALE,32.0,US
m5vwij4fmg,128,MALE,32.0,US
hs93o3s4u9,0,FEMALE,35.0,US
czw4p9foyd,16,FEMALE,33.0,US
1wf8aknups,0,FEMALE,29.0,US
fs9fgmk16v,10,MALE,33.0,US
xpem8p64pm,1,MALE,25.0,US
r4jgjzev0p,4,MALE,40.0,US
h9drek9md6,110,MALE,29.0,US
ff6dltx9tf,3,FEMALE,35.0,US
vjlh0gwdsq,75,FEMALE,38.0,US
egtxghkms7,159,FEMALE,40.0,US
mbvxf0ezkt,3,FEMALE,27.0,US
yo97la2c59,1,FEMALE,58.0,US
16cuwdbhyk,25,FEMALE,32.0,US
3soa8dm6ch,115,MALE,39.0,US
qzhh6i56m8,4,FEMALE,22.0,ES
q0nlrqfb55,5,FEMALE,34.0,US
j86p2tul20,181,MALE,40.0,US
7t2ihrlw55,2,FEMALE,33.0,US
6hu9dynrd6,263,MALE,30.0,US
kcs8su5oyu,2,MALE,31.0,US
158br5awvx,0,FEMALE,27.0,FR
8sn5zra3i0,0,MALE,23.0,FR
x8rsm6i0hl,1,MALE,35.0,FR
j4w5h1uwrj,8,MALE,27.0,US
jfllhtg8ww,196,FEMALE,52.0,US
